text,label
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://verify-4681.xyz এ যাচাই করুন। সহায়তা নম্বর 9449655331",LIKELY_SCAM
Your electricity bill of ₹79019 has been paid successfully on 20/08/2026. Transaction ID 00828628.,SAFE
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://refund-5025.click மூலம் சரிபார்க்கவும். உதவி: 9346464852",LIKELY_SCAM
আপনার ₹86618 টাকার বিদ্যুৎ বিল 17/01/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 23/03/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://kyc-5055.xyz पर सत्यापन करें। सहायता: 9163060150",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://update-9315.click এ যাচাই করুন। সহায়তা নম্বর 9702347162",LIKELY_SCAM
আপনার ₹69105 টাকার বিদ্যুৎ বিল 27/06/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Your electricity bill of ₹74519 has been paid successfully on 25/09/2026. Transaction ID 60184845.,SAFE
உங்கள் ₹94881 மின்சார கட்டணம் 17/08/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://refund-7924.live এ যাচাই করুন। সহায়তা নম্বর 9568341727",LIKELY_SCAM
আপনার ₹80995 টাকার বিদ্যুৎ বিল 26/02/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Your package is delayed due to address issues. Track status here http://update-3766.click.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://refund-3644.site open kare.",LIKELY_SCAM
Limited time update required to continue services. Click http://update-1468.site.,SUSPICIOUS
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 27/06/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://login-7767.site पर सत्यापन करें। सहायता: 9436316746",LIKELY_SCAM
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://update-8245.live open kare.",LIKELY_SCAM
Limited time update required to continue services. Click http://kyc-7615.online.,SUSPICIOUS
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://verify-8277.click மூலம் சரிபார்க்கவும். உதவி: 9729498064",LIKELY_SCAM
Customer care tried to reach you regarding your account. Please call back 9120809234.,SUSPICIOUS
আপনার ₹34779 টাকার বিদ্যুৎ বিল 19/09/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://kyc-7528.xyz open kare.",LIKELY_SCAM
আপনার ₹30973 টাকার বিদ্যুৎ বিল 15/09/2026 তারিখে পরিশোধ হয়েছে।,SAFE
Limited time update required to continue services. Click http://refund-9298.live.,SUSPICIOUS
"Dear customer, your bank account ending 6238 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://refund-9572.live. Contact support 9316156515.",LIKELY_SCAM
உங்கள் ₹11781 மின்சார கட்டணம் 16/06/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Your package is delayed due to address issues. Track status here http://secure-2387.xyz.,SUSPICIOUS
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
আপনার ₹40807 টাকার বিদ্যুৎ বিল 18/07/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 15/02/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://secure-3268.xyz पर सत्यापन करें। सहायता: 9056934576",LIKELY_SCAM
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://kyc-4962.site open kare.",LIKELY_SCAM
